date,min,max,median,q1,q3,stdev,count
2025-11-12T00:00:00.000Z,0.56,27.06,9.14,3.57,15.23,7.227,24
2025-11-13T00:00:00.000Z,0.44,24.82,8.8,3.78,14.49,7.011,24
2025-11-14T00:00:00.000Z,2.46,36.65,12.9,3.98,19.1,9.818,24
2025-11-15T00:00:00.000Z,0.69,51.9,13.93,4.83,36.59,16.878,24
2025-11-16T00:00:00.000Z,0.43,49.74,3.44,1.35,28.47,18.393,24
2025-11-17T00:00:00.000Z,0.44,27.4,2.49,1.39,13.74,9.043,24
2025-11-18T00:00:00.000Z,0.43,47.57,12.57,3.6,34.07,15.98,24
2025-11-19T00:00:00.000Z,1.25,14.77,4.97,3.3,6.47,2.956,24
2025-11-20T00:00:00.000Z,3.12,13.39,7.8,4.89,10.09,2.964,24
2025-11-21T00:00:00.000Z,1.92,23.21,5.71,3.55,9.9,6.741,24
2025-11-22T00:00:00.000Z,5.9,32.49,14.24,8.98,21.34,7.768,24
2025-11-23T00:00:00.000Z,2,24.69,10.82,4.63,13.48,7.321,6
